Info;Testing script A;;;;;;;;
Duration;1045;tryFind ;0;;;;poèet;suma èasov;priemer
Duration;6;tryFind ;115;;;;;;
Duration;5;tryFind ;115;;;;;;
Duration;6;insert ;116;;;;;;
Duration;4;insert ;117;;;;;;
Duration;24;remove ;116;;;;;;
Duration;6;tryFind ;116;;;;;;
Duration;4;tryFind ;116;;;;;;
Duration;5;tryFind ;116;;;;;;
Duration;3;tryFind ;116;;;;;;
Duration;5;tryFind ;116;;;;;;
Duration;10;remove ;115;;;;;;
Duration;5;tryFind ;115;;;;;;
Duration;9;remove ;114;;;;;;
Duration;5;insert ;115;;;;;;
Duration;5;tryFind ;115;;;;;;
Duration;3;tryFind ;115;;;;;;
Duration;6;insert ;116;;;;;;
Duration;18;remove ;115;;;;;;
Duration;6;insert ;116;;;;;;
Duration;9;insert ;117;;;;;;
Duration;13;remove ;116;;;;;;
Duration;4;tryFind ;116;;;;;;
Duration;5;tryFind ;116;;;;;;
Duration;5;tryFind ;116;;;;;;
Duration;4;tryFind ;116;;;;;;
Duration;5;tryFind ;116;;;;;;
Duration;6;insert ;117;;;;;;
Duration;4;insert ;118;;;;;;
Duration;11;remove ;117;;;;;;
Duration;7;insert ;118;;;;;;
Duration;4;tryFind ;118;;;;;;
Duration;5;tryFind ;118;;;;;;
Duration;5;tryFind ;118;;;;;;
Duration;6;insert ;119;;;;;;
Duration;5;tryFind ;119;;;;;;
Duration;10;remove ;118;;;;;;
Duration;9;remove ;117;;;;;;
Duration;12;remove ;116;;;;;;
Duration;5;tryFind ;116;;;;;;
Duration;7;insert ;117;;;;;;
Duration;5;tryFind ;117;;;;;;
Duration;5;tryFind ;117;;;;;;
Duration;5;tryFind ;117;;;;;;
Duration;3;tryFind ;117;;;;;;
Duration;6;tryFind ;117;;;;;;
Duration;4;tryFind ;117;;;;;;
Duration;8;tryFind ;117;;;;;;
Duration;5;tryFind ;117;;;;;;
Duration;6;tryFind ;117;;;;;;
Duration;7;insert ;118;;;;;;
Duration;11;insert ;119;;;;;;
Duration;3;tryFind ;119;;;;;;
Duration;4;tryFind ;119;;;;;;
Duration;4;tryFind ;119;;;;;;
Duration;5;tryFind ;119;;;;;;
Duration;3;tryFind ;119;;;;;;
Duration;4;tryFind ;119;;;;;;
Duration;4;tryFind ;119;;;;;;
Duration;4;tryFind ;119;;;;;;
Duration;5;tryFind ;119;;;;;;
Duration;5;tryFind ;119;;;;;;
Duration;11;remove ;118;;;;;;
Duration;5;tryFind ;118;;;;;;
Duration;8;tryFind ;118;;;;;;
Duration;3;tryFind ;118;;;;;;
Duration;5;tryFind ;118;;;;;;
Duration;6;insert ;119;;;;;;
Duration;6;tryFind ;119;;;;;;
Duration;11;remove ;118;;;;;;
Duration;9;remove ;117;;;;;;
Duration;8;tryFind ;117;;;;;;
Duration;5;tryFind ;117;;;;;;
Duration;7;insert ;118;;;;;;
Duration;3;tryFind ;118;;;;;;
Duration;4;tryFind ;118;;;;;;
Duration;8;insert ;119;;;;;;
Duration;6;tryFind ;119;;;;;;
Duration;20;remove ;118;;;;;;
Duration;6;insert ;119;;;;;;
Duration;5;tryFind ;119;;;;;;
Duration;3;tryFind ;119;;;;;;
Duration;15;remove ;118;;;;;;
Duration;6;insert ;119;;;;;;
Duration;3;tryFind ;119;;;;;;
Duration;4;tryFind ;119;;;;;;
Duration;7;tryFind ;119;;;;;;
Duration;5;tryFind ;119;;;;;;
Duration;7;tryFind ;119;;;;;;
Duration;4;tryFind ;119;;;;;;
Duration;10;remove ;118;;;;;;
Duration;5;tryFind ;118;;;;;;
Duration;15;remove ;117;;;;;;
Duration;10;remove ;116;;;;;;
Duration;10;remove ;115;;;;;;
Duration;4;tryFind ;115;;;;;;
Duration;11;remove ;114;;;;;;
Duration;6;tryFind ;114;;;;;;
Duration;6;tryFind ;114;;;;;;
Duration;17;remove ;113;;;;;;
Duration;4;tryFind ;113;;;;;;
Duration;5;tryFind ;113;;;;;;
Duration;8;insert ;114;;;;;;
Duration;3;tryFind ;114;;;;;;
Duration;4;tryFind ;114;;;;;;
Duration;4;tryFind ;114;;;;;;
Duration;5;tryFind ;114;;;;;;
Duration;5;tryFind ;114;;;;;;
Duration;5;tryFind ;114;;;;;;
Duration;6;insert ;115;;;;;;
Duration;8;insert ;116;;;;;;
Duration;4;tryFind ;116;;;;;;
Duration;5;tryFind ;116;;;;;;
Duration;6;tryFind ;116;;;;;;
Duration;6;tryFind ;116;;;;;;
Duration;5;tryFind ;116;;;;;;
Duration;5;insert ;117;;;;;;
Duration;10;remove ;116;;;;;;
Duration;7;insert ;117;;;;;;
Duration;5;insert ;118;;;;;;
Duration;8;tryFind ;118;;;;;;
Duration;6;insert ;119;;;;;;
Duration;10;remove ;118;;;;;;
Duration;12;remove ;117;;;;;;
Duration;8;remove ;116;;;;;;
Duration;4;tryFind ;116;;;;;;
Duration;5;tryFind ;116;;;;;;
Duration;12;remove ;115;;;;;;
Duration;18;remove ;114;;;;;;
Duration;6;insert ;115;;;;;;
Duration;5;tryFind ;115;;;;;;
Duration;9;remove ;114;;;;;;
Duration;7;insert ;115;;;;;;
Duration;7;insert ;116;;;;;;
Duration;4;tryFind ;116;;;;;;
Duration;7;insert ;117;;;;;;
Duration;5;tryFind ;117;;;;;;
Duration;4;tryFind ;117;;;;;;
Duration;6;tryFind ;117;;;;;;
Duration;8;remove ;116;;;;;;
Duration;6;insert ;117;;;;;;
Duration;5;tryFind ;117;;;;;;
Duration;6;tryFind ;117;;;;;;
Duration;5;tryFind ;117;;;;;;
Duration;6;tryFind ;117;;;;;;
Duration;2;tryFind ;117;;;;;;
Duration;12;remove ;116;;;;;;
Duration;13;remove ;115;;;;;;
Duration;9;remove ;114;;;;;;
Duration;3;tryFind ;114;;;;;;
Duration;7;insert ;115;;;;;;
Duration;6;tryFind ;115;;;;;;
Duration;4;tryFind ;115;;;;;;
Duration;4;tryFind ;115;;;;;;
Duration;4;tryFind ;115;;;;;;
Duration;3;tryFind ;115;;;;;;
Duration;8;remove ;114;;;;;;
Duration;16;remove ;113;;;;;;
Duration;6;tryFind ;113;;;;;;
Duration;6;tryFind ;113;;;;;;
Duration;5;tryFind ;113;;;;;;
Duration;4;tryFind ;113;;;;;;
Duration;6;tryFind ;113;;;;;;
Duration;9;remove ;112;;;;;;
Duration;7;tryFind ;112;;;;;;
Duration;2;tryFind ;112;;;;;;
Duration;9;remove ;111;;;;;;
Duration;12;remove ;110;;;;;;
Duration;18;remove ;109;;;;;;
Duration;7;insert ;110;;;;;;
Duration;4;tryFind ;110;;;;;;
Duration;18;remove ;109;;;;;;
Duration;9;remove ;108;;;;;;
Duration;6;insert ;109;;;;;;
Duration;2;tryFind ;109;;;;;;
Duration;6;tryFind ;109;;;;;;
Duration;6;insert ;110;;;;;;
Duration;4;tryFind ;110;;;;;;
Duration;6;insert ;111;;;;;;
Duration;7;tryFind ;111;;;;;;
Duration;7;insert ;112;;;;;;
Duration;6;tryFind ;112;;;;;;
Duration;18;remove ;111;;;;;;
Duration;8;insert ;112;;;;;;
Duration;5;tryFind ;112;;;;;;
Duration;11;remove ;111;;;;;;
Duration;5;tryFind ;111;;;;;;
Duration;4;tryFind ;111;;;;;;
Duration;3;tryFind ;111;;;;;;
Duration;3;tryFind ;111;;;;;;
Duration;4;tryFind ;111;;;;;;
Duration;4;tryFind ;111;;;;;;
Duration;18;remove ;110;;;;;;
Duration;17;remove ;109;;;;;;
Duration;9;remove ;108;;;;;;
Duration;14;remove ;107;;;;;;
Duration;21;insert ;108;;;;;;
Duration;5;tryFind ;108;;;;;;
Duration;5;tryFind ;108;;;;;;
Duration;5;tryFind ;108;;;;;;
Duration;4;tryFind ;108;;;;;;
Duration;4;tryFind ;108;;;;;;
Duration;6;insert ;109;;;;;;
Duration;6;tryFind ;109;;;;;;
Duration;17;remove ;108;;;;;;
Duration;10;remove ;107;;;;;;
Duration;10;remove ;106;;;;;;
Duration;4;tryFind ;106;;;;;;
Duration;6;tryFind ;106;;;;;;
Duration;4;tryFind ;106;;;;;;
Duration;6;insert ;107;;;;;;
Duration;9;remove ;106;;;;;;
Duration;17;remove ;105;;;;;;
Duration;4;insert ;106;;;;;;
Duration;5;insert ;107;;;;;;
Duration;15;remove ;106;;;;;;
Duration;3;tryFind ;106;;;;;;
Duration;4;tryFind ;106;;;;;;
Duration;9;remove ;105;;;;;;
Duration;6;tryFind ;105;;;;;;
Duration;5;insert ;106;;;;;;
Duration;12;remove ;105;;;;;;
Duration;5;tryFind ;105;;;;;;
Duration;7;insert ;106;;;;;;
Duration;6;insert ;107;;;;;;
Duration;8;remove ;106;;;;;;
Duration;4;tryFind ;106;;;;;;
Duration;6;tryFind ;106;;;;;;
Duration;20;remove ;105;;;;;;
Duration;5;tryFind ;105;;;;;;
Duration;10;remove ;104;;;;;;
Duration;7;tryFind ;104;;;;;;
Duration;5;tryFind ;104;;;;;;
Duration;3;tryFind ;104;;;;;;
Duration;4;tryFind ;104;;;;;;
Duration;5;tryFind ;104;;;;;;
Duration;4;tryFind ;104;;;;;;
Duration;18;remove ;103;;;;;;
Duration;3;tryFind ;103;;;;;;
Duration;4;tryFind ;103;;;;;;
Duration;5;insert ;104;;;;;;
Duration;9;remove ;103;;;;;;
Duration;20;remove ;102;;;;;;
Duration;4;tryFind ;102;;;;;;
Duration;6;tryFind ;102;;;;;;
Duration;7;tryFind ;102;;;;;;
Duration;15;remove ;101;;;;;;
Duration;12;remove ;100;;;;;;
Duration;4;tryFind ;100;;;;;;
Duration;16;remove ;99;;;;;;
Duration;4;tryFind ;99;;;;;;
Duration;2;tryFind ;99;;;;;;
Duration;5;tryFind ;99;;;;;;
Duration;4;insert ;100;;;;;;
Duration;5;tryFind ;100;;;;;;
Duration;4;tryFind ;100;;;;;;
Duration;6;insert ;101;;;;;;
Duration;10;remove ;100;;;;;;
Duration;4;tryFind ;100;;;;;;
Duration;4;tryFind ;100;;;;;;
Duration;4;tryFind ;100;;;;;;
Duration;4;tryFind ;100;;;;;;
Duration;6;tryFind ;100;;;;;;
Duration;4;tryFind ;100;;;;;;
Duration;5;tryFind ;100;;;;;;
Duration;23;remove ;99;;;;;;
Duration;17;remove ;98;;;;;;
Duration;6;insert ;99;;;;;;
Duration;4;tryFind ;99;;;;;;
Duration;5;tryFind ;99;;;;;;
Duration;5;tryFind ;99;;;;;;
Duration;9;remove ;98;;;;;;
Duration;12;remove ;97;;;;;;
Duration;8;remove ;96;;;;;;
Duration;11;remove ;95;;;;;;
Duration;6;insert ;96;;;;;;
Duration;10;remove ;95;;;;;;
Duration;6;tryFind ;95;;;;;;
Duration;3;tryFind ;95;;;;;;
Duration;8;remove ;94;;;;;;
Duration;14;remove ;93;;;;;;
Duration;5;tryFind ;93;;;;;;
Duration;10;remove ;92;;;;;;
Duration;6;insert ;93;;;;;;
Duration;11;remove ;92;;;;;;
Duration;9;remove ;91;;;;;;
Duration;6;tryFind ;91;;;;;;
Duration;4;tryFind ;91;;;;;;
Duration;6;insert ;92;;;;;;
Duration;5;tryFind ;92;;;;;;
Duration;7;insert ;93;;;;;;
Duration;8;remove ;92;;;;;;
Duration;3;tryFind ;92;;;;;;
Duration;9;remove ;91;;;;;;
Duration;5;tryFind ;91;;;;;;
Duration;6;tryFind ;91;;;;;;
Duration;7;remove ;90;;;;;;
Duration;6;tryFind ;90;;;;;;
Duration;3;tryFind ;90;;;;;;
Duration;5;tryFind ;90;;;;;;
Duration;4;tryFind ;90;;;;;;
Duration;3;tryFind ;90;;;;;;
Duration;5;tryFind ;90;;;;;;
Duration;7;insert ;91;;;;;;
Duration;4;tryFind ;91;;;;;;
Duration;5;insert ;92;;;;;;
Duration;5;tryFind ;92;;;;;;
Duration;15;remove ;91;;;;;;
Duration;5;tryFind ;91;;;;;;
Duration;5;tryFind ;91;;;;;;
Duration;5;tryFind ;91;;;;;;
Duration;18;remove ;90;;;;;;
Duration;17;remove ;89;;;;;;
Duration;6;tryFind ;89;;;;;;
Duration;4;tryFind ;89;;;;;;
Duration;3;tryFind ;89;;;;;;
Duration;5;tryFind ;89;;;;;;
Duration;4;tryFind ;89;;;;;;
Duration;3;tryFind ;89;;;;;;
Duration;5;tryFind ;89;;;;;;
Duration;7;insert ;90;;;;;;
Duration;5;tryFind ;90;;;;;;
Duration;7;insert ;91;;;;;;
Duration;20;remove ;90;;;;;;
Duration;5;tryFind ;90;;;;;;
Duration;3;tryFind ;90;;;;;;
Duration;6;insert ;91;;;;;;
Duration;5;insert ;92;;;;;;
Duration;11;remove ;91;;;;;;
Duration;6;tryFind ;91;;;;;;
Duration;12;remove ;90;;;;;;
Duration;7;insert ;91;;;;;;
Duration;4;tryFind ;91;;;;;;
Duration;11;remove ;90;;;;;;
Duration;4;tryFind ;90;;;;;;
Duration;6;tryFind ;90;;;;;;
Duration;5;tryFind ;90;;;;;;
Duration;8;insert ;91;;;;;;
Duration;2;tryFind ;91;;;;;;
Duration;3;tryFind ;91;;;;;;
Duration;4;tryFind ;91;;;;;;
Duration;7;tryFind ;91;;;;;;
Duration;6;tryFind ;91;;;;;;
Duration;9;tryFind ;91;;;;;;
Duration;7;insert ;92;;;;;;
Duration;6;tryFind ;92;;;;;;
Duration;22;remove ;91;;;;;;
Duration;5;tryFind ;91;;;;;;
Duration;4;tryFind ;91;;;;;;
Duration;5;tryFind ;91;;;;;;
Duration;5;tryFind ;91;;;;;;
Duration;4;tryFind ;91;;;;;;
Duration;12;remove ;90;;;;;;
Duration;7;insert ;91;;;;;;
Duration;6;tryFind ;91;;;;;;
Duration;5;tryFind ;91;;;;;;
Duration;5;insert ;92;;;;;;
Duration;7;insert ;93;;;;;;
Duration;7;insert ;94;;;;;;
Duration;11;insert ;95;;;;;;
Duration;5;tryFind ;95;;;;;;
Duration;9;remove ;94;;;;;;
Duration;6;insert ;95;;;;;;
Duration;18;remove ;94;;;;;;
Duration;3;tryFind ;94;;;;;;
Duration;10;remove ;93;;;;;;
Duration;5;tryFind ;93;;;;;;
Duration;7;insert ;94;;;;;;
Duration;5;tryFind ;94;;;;;;
Duration;11;remove ;93;;;;;;
Duration;6;insert ;94;;;;;;
Duration;2;tryFind ;94;;;;;;
Duration;4;tryFind ;94;;;;;;
Duration;6;insert ;95;;;;;;
Duration;5;tryFind ;95;;;;;;
Duration;4;tryFind ;95;;;;;;
Duration;4;insert ;96;;;;;;
Duration;2;tryFind ;96;;;;;;
Duration;5;insert ;97;;;;;;
Duration;18;remove ;96;;;;;;
Duration;4;tryFind ;96;;;;;;
Duration;7;insert ;97;;;;;;
Duration;3;tryFind ;97;;;;;;
Duration;11;remove ;96;;;;;;
Duration;5;tryFind ;96;;;;;;
Duration;10;remove ;95;;;;;;
Duration;6;insert ;96;;;;;;
Duration;9;remove ;95;;;;;;
Duration;6;tryFind ;95;;;;;;
Duration;6;insert ;96;;;;;;
Duration;5;tryFind ;96;;;;;;
Duration;5;tryFind ;96;;;;;;
Duration;3;tryFind ;96;;;;;;
Duration;4;tryFind ;96;;;;;;
Duration;5;tryFind ;96;;;;;;
Duration;5;insert ;97;;;;;;
Duration;3;tryFind ;97;;;;;;
Duration;6;insert ;98;;;;;;
Duration;7;insert ;99;;;;;;
Duration;4;tryFind ;99;;;;;;
Duration;26;remove ;98;;;;;;
Duration;15;remove ;97;;;;;;
Duration;4;tryFind ;97;;;;;;
Duration;5;tryFind ;97;;;;;;
Duration;3;tryFind ;97;;;;;;
Duration;9;remove ;96;;;;;;
Duration;9;remove ;95;;;;;;
Duration;4;tryFind ;95;;;;;;
Duration;9;insert ;96;;;;;;
Duration;9;remove ;95;;;;;;
Duration;5;tryFind ;95;;;;;;
Duration;3;tryFind ;95;;;;;;
Duration;7;insert ;96;;;;;;
Duration;8;remove ;95;;;;;;
Duration;7;insert ;96;;;;;;
Duration;3;tryFind ;96;;;;;;
Duration;5;tryFind ;96;;;;;;
Duration;5;tryFind ;96;;;;;;
Duration;9;remove ;95;;;;;;
Duration;6;tryFind ;95;;;;;;
Duration;3;tryFind ;95;;;;;;
Duration;5;tryFind ;95;;;;;;
Duration;11;remove ;94;;;;;;
Duration;8;remove ;93;;;;;;
Duration;10;remove ;92;;;;;;
Duration;4;tryFind ;92;;;;;;
Duration;8;insert ;93;;;;;;
Duration;5;tryFind ;93;;;;;;
Duration;10;remove ;92;;;;;;
Duration;3;tryFind ;92;;;;;;
Duration;6;insert ;93;;;;;;
Duration;4;tryFind ;93;;;;;;
Duration;6;tryFind ;93;;;;;;
Duration;19;remove ;92;;;;;;
Duration;5;tryFind ;92;;;;;;
Duration;4;tryFind ;92;;;;;;
Duration;14;remove ;91;;;;;;
Duration;5;insert ;92;;;;;;
Duration;5;tryFind ;92;;;;;;
Duration;4;tryFind ;92;;;;;;
Duration;4;tryFind ;92;;;;;;
Duration;3;tryFind ;92;;;;;;
Duration;3;tryFind ;92;;;;;;
Duration;5;tryFind ;92;;;;;;
Duration;4;tryFind ;92;;;;;;
Duration;5;tryFind ;92;;;;;;
Duration;3;tryFind ;92;;;;;;
Duration;5;tryFind ;92;;;;;;
Duration;11;remove ;91;;;;;;
Duration;4;tryFind ;91;;;;;;
Duration;4;tryFind ;91;;;;;;
Duration;3;tryFind ;91;;;;;;
Duration;4;tryFind ;91;;;;;;
Duration;5;tryFind ;91;;;;;;
Duration;4;tryFind ;91;;;;;;
Duration;4;tryFind ;91;;;;;;
Duration;5;tryFind ;91;;;;;;
Duration;5;tryFind ;91;;;;;;
Duration;5;tryFind ;91;;;;;;
Duration;9;remove ;90;;;;;;
Duration;4;insert ;91;;;;;;
Duration;17;remove ;90;;;;;;
Duration;4;tryFind ;90;;;;;;
Duration;9;insert ;91;;;;;;
Duration;11;remove ;90;;;;;;
Duration;5;tryFind ;90;;;;;;
Duration;15;remove ;89;;;;;;
Duration;6;tryFind ;89;;;;;;
Duration;4;tryFind ;89;;;;;;
Duration;5;insert ;90;;;;;;
Duration;5;tryFind ;90;;;;;;
Duration;5;tryFind ;90;;;;;;
Duration;4;tryFind ;90;;;;;;
Duration;5;tryFind ;90;;;;;;
Duration;4;tryFind ;90;;;;;;
Duration;9;remove ;89;;;;;;
Duration;4;tryFind ;89;;;;;;
Duration;5;tryFind ;89;;;;;;
Duration;3;tryFind ;89;;;;;;
Duration;2;tryFind ;89;;;;;;
Duration;8;remove ;88;;;;;;
Duration;5;tryFind ;88;;;;;;
Duration;5;tryFind ;88;;;;;;
Duration;5;tryFind ;88;;;;;;
Duration;5;tryFind ;88;;;;;;
Duration;11;remove ;87;;;;;;
Duration;3;tryFind ;87;;;;;;
Duration;8;insert ;88;;;;;;
Duration;5;tryFind ;88;;;;;;
Duration;5;insert ;89;;;;;;
Duration;5;tryFind ;89;;;;;;
Duration;7;insert ;90;;;;;;
Duration;5;tryFind ;90;;;;;;
Duration;5;tryFind ;90;;;;;;
Duration;3;tryFind ;90;;;;;;
Duration;20;remove ;89;;;;;;
Duration;4;tryFind ;89;;;;;;
Duration;6;tryFind ;89;;;;;;
Duration;3;tryFind ;89;;;;;;
Duration;10;remove ;88;;;;;;
Duration;17;remove ;87;;;;;;
Duration;3;tryFind ;87;;;;;;
Duration;6;insert ;88;;;;;;
Duration;6;tryFind ;88;;;;;;
Duration;12;remove ;87;;;;;;
Duration;3;tryFind ;87;;;;;;
Duration;3;tryFind ;87;;;;;;
Duration;19;remove ;86;;;;;;
Duration;9;remove ;85;;;;;;
Duration;8;remove ;84;;;;;;
Duration;6;tryFind ;84;;;;;;
Duration;19;remove ;83;;;;;;
Duration;8;insert ;84;;;;;;
Duration;18;remove ;83;;;;;;
Duration;3;tryFind ;83;;;;;;
Duration;7;insert ;84;;;;;;
Duration;5;tryFind ;84;;;;;;
Duration;15;remove ;83;;;;;;
Duration;5;tryFind ;83;;;;;;
Duration;5;tryFind ;83;;;;;;
Duration;5;insert ;84;;;;;;
Duration;4;tryFind ;84;;;;;;
Duration;3;tryFind ;84;;;;;;
Duration;6;tryFind ;84;;;;;;
Duration;5;tryFind ;84;;;;;;
Duration;4;tryFind ;84;;;;;;
Duration;3;tryFind ;84;;;;;;
Duration;5;tryFind ;84;;;;;;
Duration;5;insert ;85;;;;;;
Duration;4;tryFind ;85;;;;;;
Duration;3;tryFind ;85;;;;;;
Duration;8;remove ;84;;;;;;
Duration;3;tryFind ;84;;;;;;
Duration;5;insert ;85;;;;;;
Duration;5;tryFind ;85;;;;;;
Duration;9;remove ;84;;;;;;
Duration;4;tryFind ;84;;;;;;
Duration;6;insert ;85;;;;;;
Duration;16;remove ;84;;;;;;
Duration;5;tryFind ;84;;;;;;
Duration;3;tryFind ;84;;;;;;
Duration;5;tryFind ;84;;;;;;
Duration;5;tryFind ;84;;;;;;
Duration;9;remove ;83;;;;;;
Duration;6;tryFind ;83;;;;;;
Duration;4;tryFind ;83;;;;;;
Duration;5;tryFind ;83;;;;;;
Duration;6;tryFind ;83;;;;;;
Duration;13;remove ;82;;;;;;
Duration;5;tryFind ;82;;;;;;
Duration;17;remove ;81;;;;;;
Duration;5;tryFind ;81;;;;;;
Duration;4;insert ;82;;;;;;
Duration;17;remove ;81;;;;;;
Duration;7;insert ;82;;;;;;
Duration;24;remove ;81;;;;;;
Duration;11;insert ;82;;;;;;
Duration;3;tryFind ;82;;;;;;
Duration;5;tryFind ;82;;;;;;
Duration;6;tryFind ;82;;;;;;
Duration;6;tryFind ;82;;;;;;
Duration;8;insert ;83;;;;;;
Duration;10;remove ;82;;;;;;
Duration;3;tryFind ;82;;;;;;
Duration;5;tryFind ;82;;;;;;
Duration;3;tryFind ;82;;;;;;
Duration;13;insert ;83;;;;;;
Duration;9;remove ;82;;;;;;
Duration;7;insert ;83;;;;;;
Duration;4;tryFind ;83;;;;;;
Duration;4;tryFind ;83;;;;;;
Duration;6;insert ;84;;;;;;
Duration;4;tryFind ;84;;;;;;
Duration;6;insert ;85;;;;;;
Duration;6;tryFind ;85;;;;;;
Duration;5;tryFind ;85;;;;;;
Duration;5;insert ;86;;;;;;
Duration;9;remove ;85;;;;;;
Duration;5;tryFind ;85;;;;;;
Duration;5;insert ;86;;;;;;
Duration;6;insert ;87;;;;;;
Duration;4;tryFind ;87;;;;;;
Duration;5;tryFind ;87;;;;;;
Duration;5;tryFind ;87;;;;;;
Duration;5;tryFind ;87;;;;;;
Duration;2;tryFind ;87;;;;;;
Duration;19;remove ;86;;;;;;
Duration;3;tryFind ;86;;;;;;
Duration;4;tryFind ;86;;;;;;
Duration;8;insert ;87;;;;;;
Duration;5;insert ;88;;;;;;
Duration;3;tryFind ;88;;;;;;
Duration;2;tryFind ;88;;;;;;
Duration;10;remove ;87;;;;;;
Duration;4;tryFind ;87;;;;;;
Duration;12;remove ;86;;;;;;
Duration;5;tryFind ;86;;;;;;
Duration;5;insert ;87;;;;;;
Duration;4;tryFind ;87;;;;;;
Duration;10;remove ;86;;;;;;
Duration;5;tryFind ;86;;;;;;
Duration;18;remove ;85;;;;;;
Duration;6;insert ;86;;;;;;
Duration;5;insert ;87;;;;;;
Duration;5;tryFind ;87;;;;;;
Duration;7;insert ;88;;;;;;
Duration;5;tryFind ;88;;;;;;
Duration;6;tryFind ;88;;;;;;
Duration;6;tryFind ;88;;;;;;
Duration;10;remove ;87;;;;;;
Duration;19;remove ;86;;;;;;
Duration;4;tryFind ;86;;;;;;
Duration;6;insert ;87;;;;;;
Duration;7;insert ;88;;;;;;
Duration;6;tryFind ;88;;;;;;
Duration;3;tryFind ;88;;;;;;
Duration;5;tryFind ;88;;;;;;
Duration;5;tryFind ;88;;;;;;
Duration;3;tryFind ;88;;;;;;
Duration;7;insert ;89;;;;;;
Duration;6;tryFind ;89;;;;;;
Duration;4;tryFind ;89;;;;;;
Duration;4;tryFind ;89;;;;;;
Duration;4;tryFind ;89;;;;;;
Duration;5;tryFind ;89;;;;;;
Duration;5;insert ;90;;;;;;
Duration;6;tryFind ;90;;;;;;
Duration;6;tryFind ;90;;;;;;
Duration;5;tryFind ;90;;;;;;
Duration;7;insert ;91;;;;;;
Duration;5;tryFind ;91;;;;;;
Duration;5;tryFind ;91;;;;;;
Duration;4;tryFind ;91;;;;;;
Duration;10;remove ;90;;;;;;
Duration;5;tryFind ;90;;;;;;
Duration;6;tryFind ;90;;;;;;
Duration;11;remove ;89;;;;;;
Duration;4;tryFind ;89;;;;;;
Duration;5;tryFind ;89;;;;;;
Duration;3;tryFind ;89;;;;;;
Duration;7;insert ;90;;;;;;
Duration;6;tryFind ;90;;;;;;
Duration;4;tryFind ;90;;;;;;
Duration;6;insert ;91;;;;;;
Duration;18;remove ;90;;;;;;
Duration;6;tryFind ;90;;;;;;
Duration;3;tryFind ;90;;;;;;
Duration;5;tryFind ;90;;;;;;
Duration;9;remove ;89;;;;;;
Duration;7;tryFind ;89;;;;;;
Duration;4;tryFind ;89;;;;;;
Duration;5;tryFind ;89;;;;;;
Duration;17;remove ;88;;;;;;
Duration;6;tryFind ;88;;;;;;
Duration;6;insert ;89;;;;;;
Duration;5;tryFind ;89;;;;;;
Duration;9;remove ;88;;;;;;
Duration;3;tryFind ;88;;;;;;
Duration;5;tryFind ;88;;;;;;
Duration;3;tryFind ;88;;;;;;
Duration;4;tryFind ;88;;;;;;
Duration;8;remove ;87;;;;;;
Duration;5;tryFind ;87;;;;;;
Duration;9;remove ;86;;;;;;
Duration;7;insert ;87;;;;;;
Duration;4;tryFind ;87;;;;;;
Duration;5;insert ;88;;;;;;
Duration;4;tryFind ;88;;;;;;
Duration;4;tryFind ;88;;;;;;
Duration;9;remove ;87;;;;;;
Duration;6;insert ;88;;;;;;
Duration;17;remove ;87;;;;;;
Duration;5;insert ;88;;;;;;
Duration;5;tryFind ;88;;;;;;
Duration;3;tryFind ;88;;;;;;
Duration;5;tryFind ;88;;;;;;
Duration;5;tryFind ;88;;;;;;
Duration;6;tryFind ;88;;;;;;
Duration;5;tryFind ;88;;;;;;
Duration;4;tryFind ;88;;;;;;
Duration;4;tryFind ;88;;;;;;
Duration;4;tryFind ;88;;;;;;
Duration;4;tryFind ;88;;;;;;
Duration;4;tryFind ;88;;;;;;
Duration;5;tryFind ;88;;;;;;
Duration;4;tryFind ;88;;;;;;
Duration;8;remove ;87;;;;;;
Duration;10;remove ;86;;;;;;
Duration;4;tryFind ;86;;;;;;
Duration;4;tryFind ;86;;;;;;
Duration;5;tryFind ;86;;;;;;
Duration;5;tryFind ;86;;;;;;
Duration;5;tryFind ;86;;;;;;
Duration;3;tryFind ;86;;;;;;
Duration;11;remove ;85;;;;;;
Duration;4;tryFind ;85;;;;;;
Duration;5;tryFind ;85;;;;;;
Duration;5;tryFind ;85;;;;;;
Duration;5;tryFind ;85;;;;;;
Duration;5;tryFind ;85;;;;;;
Duration;6;insert ;86;;;;;;
Duration;5;tryFind ;86;;;;;;
Duration;6;insert ;87;;;;;;
Duration;5;tryFind ;87;;;;;;
Duration;7;insert ;88;;;;;;
Duration;7;insert ;89;;;;;;
Duration;5;insert ;90;;;;;;
Duration;3;tryFind ;90;;;;;;
Duration;3;tryFind ;90;;;;;;
Duration;4;tryFind ;90;;;;;;
Duration;6;insert ;91;;;;;;
Duration;4;tryFind ;91;;;;;;
Duration;5;tryFind ;91;;;;;;
Duration;3;tryFind ;91;;;;;;
Duration;6;tryFind ;91;;;;;;
Duration;5;tryFind ;91;;;;;;
Duration;7;remove ;90;;;;;;
Duration;16;remove ;89;;;;;;
Duration;5;insert ;90;;;;;;
Duration;4;tryFind ;90;;;;;;
Duration;4;tryFind ;90;;;;;;
Duration;5;tryFind ;90;;;;;;
Duration;5;tryFind ;90;;;;;;
Duration;3;tryFind ;90;;;;;;
Duration;6;insert ;91;;;;;;
Duration;3;tryFind ;91;;;;;;
Duration;5;tryFind ;91;;;;;;
