Info;Testing script A;;;;;;;;
Duration;2378;tryFind ;0;;;;poèet;suma èasov;priemer
Duration;8;insert ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;14;remove ;144;;;;;;
Duration;33;remove ;143;;;;;;
Duration;7;tryFind ;143;;;;;;
Duration;7;tryFind ;143;;;;;;
Duration;90;remove ;142;;;;;;
Duration;7;tryFind ;142;;;;;;
Duration;10;insert ;143;;;;;;
Duration;7;tryFind ;143;;;;;;
Duration;7;tryFind ;143;;;;;;
Duration;7;tryFind ;143;;;;;;
Duration;10;insert ;144;;;;;;
Duration;42;remove ;143;;;;;;
Duration;7;tryFind ;143;;;;;;
Duration;7;tryFind ;143;;;;;;
Duration;7;tryFind ;143;;;;;;
Duration;28;remove ;142;;;;;;
Duration;8;insert ;143;;;;;;
Duration;73;remove ;142;;;;;;
Duration;8;insert ;143;;;;;;
Duration;7;tryFind ;143;;;;;;
Duration;6;tryFind ;143;;;;;;
Duration;7;tryFind ;143;;;;;;
Duration;6;tryFind ;143;;;;;;
Duration;36;remove ;142;;;;;;
Duration;7;tryFind ;142;;;;;;
Duration;8;insert ;143;;;;;;
Duration;7;tryFind ;143;;;;;;
Duration;8;insert ;144;;;;;;
Duration;6;tryFind ;144;;;;;;
Duration;45;remove ;143;;;;;;
Duration;7;tryFind ;143;;;;;;
Duration;7;tryFind ;143;;;;;;
Duration;8;insert ;144;;;;;;
Duration;7;tryFind ;144;;;;;;
Duration;8;insert ;145;;;;;;
Duration;6;tryFind ;145;;;;;;
Duration;6;tryFind ;145;;;;;;
Duration;8;tryFind ;145;;;;;;
Duration;8;insert ;146;;;;;;
Duration;8;insert ;147;;;;;;
Duration;6;tryFind ;147;;;;;;
Duration;7;tryFind ;147;;;;;;
Duration;8;insert ;148;;;;;;
Duration;7;tryFind ;148;;;;;;
Duration;42;remove ;147;;;;;;
Duration;6;tryFind ;147;;;;;;
Duration;6;tryFind ;147;;;;;;
Duration;6;tryFind ;147;;;;;;
Duration;6;tryFind ;147;;;;;;
Duration;89;remove ;146;;;;;;
Duration;7;tryFind ;146;;;;;;
Duration;6;tryFind ;146;;;;;;
Duration;6;tryFind ;146;;;;;;
Duration;68;remove ;145;;;;;;
Duration;6;tryFind ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;62;remove ;144;;;;;;
Duration;7;tryFind ;144;;;;;;
Duration;7;tryFind ;144;;;;;;
Duration;6;tryFind ;144;;;;;;
Duration;6;tryFind ;144;;;;;;
Duration;8;insert ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;6;tryFind ;145;;;;;;
Duration;8;tryFind ;145;;;;;;
Duration;6;tryFind ;145;;;;;;
Duration;62;remove ;144;;;;;;
Duration;10;insert ;145;;;;;;
Duration;6;tryFind ;145;;;;;;
Duration;46;remove ;144;;;;;;
Duration;6;tryFind ;144;;;;;;
Duration;10;insert ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;44;remove ;144;;;;;;
Duration;6;tryFind ;144;;;;;;
Duration;8;insert ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;9;tryFind ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;8;insert ;146;;;;;;
Duration;8;insert ;147;;;;;;
Duration;7;tryFind ;147;;;;;;
Duration;99;remove ;146;;;;;;
Duration;8;tryFind ;146;;;;;;
Duration;49;remove ;145;;;;;;
Duration;52;remove ;144;;;;;;
Duration;7;tryFind ;144;;;;;;
Duration;8;insert ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;31;remove ;144;;;;;;
Duration;9;tryFind ;144;;;;;;
Duration;7;tryFind ;144;;;;;;
Duration;8;insert ;145;;;;;;
Duration;19;remove ;144;;;;;;
Duration;7;tryFind ;144;;;;;;
Duration;7;tryFind ;144;;;;;;
Duration;7;tryFind ;144;;;;;;
Duration;8;insert ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;10;tryFind ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;9;insert ;146;;;;;;
Duration;58;remove ;145;;;;;;
Duration;50;remove ;144;;;;;;
Duration;8;insert ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;8;tryFind ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;39;remove ;144;;;;;;
Duration;7;tryFind ;144;;;;;;
Duration;7;tryFind ;144;;;;;;
Duration;9;insert ;145;;;;;;
Duration;9;tryFind ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;8;insert ;146;;;;;;
Duration;7;tryFind ;146;;;;;;
Duration;7;tryFind ;146;;;;;;
Duration;8;insert ;147;;;;;;
Duration;65;remove ;146;;;;;;
Duration;34;remove ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;8;tryFind ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;8;insert ;146;;;;;;
Duration;76;remove ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;7;tryFind ;145;;;;;;
Duration;66;remove ;144;;;;;;
Duration;7;tryFind ;144;;;;;;
Duration;7;tryFind ;144;;;;;;
Duration;43;remove ;143;;;;;;
Duration;7;tryFind ;143;;;;;;
Duration;50;remove ;142;;;;;;
Duration;87;remove ;141;;;;;;
Duration;7;tryFind ;141;;;;;;
Duration;7;tryFind ;141;;;;;;
Duration;9;tryFind ;141;;;;;;
Duration;42;remove ;140;;;;;;
Duration;7;tryFind ;140;;;;;;
Duration;7;tryFind ;140;;;;;;
Duration;7;tryFind ;140;;;;;;
Duration;7;tryFind ;140;;;;;;
Duration;7;tryFind ;140;;;;;;
Duration;11;insert ;141;;;;;;
Duration;7;tryFind ;141;;;;;;
Duration;9;insert ;142;;;;;;
Duration;7;tryFind ;142;;;;;;
Duration;70;remove ;141;;;;;;
Duration;7;tryFind ;141;;;;;;
Duration;7;tryFind ;141;;;;;;
Duration;80;remove ;140;;;;;;
Duration;7;tryFind ;140;;;;;;
Duration;76;remove ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;51;remove ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;78;remove ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;56;remove ;136;;;;;;
Duration;8;insert ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;9;insert ;138;;;;;;
Duration;8;insert ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;34;remove ;138;;;;;;
Duration;8;insert ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;93;remove ;138;;;;;;
Duration;34;remove ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;90;remove ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;8;insert ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;8;insert ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;8;tryFind ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;8;insert ;139;;;;;;
Duration;22;remove ;138;;;;;;
Duration;13;remove ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;28;remove ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;13;insert ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;77;remove ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;8;tryFind ;136;;;;;;
Duration;17;remove ;135;;;;;;
Duration;7;tryFind ;135;;;;;;
Duration;8;insert ;136;;;;;;
Duration;8;insert ;137;;;;;;
Duration;8;tryFind ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;10;insert ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;8;insert ;139;;;;;;
Duration;49;remove ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;8;insert ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;44;remove ;138;;;;;;
Duration;10;insert ;139;;;;;;
Duration;8;insert ;140;;;;;;
Duration;36;remove ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;8;insert ;140;;;;;;
Duration;9;tryFind ;140;;;;;;
Duration;7;tryFind ;140;;;;;;
Duration;7;tryFind ;140;;;;;;
Duration;7;tryFind ;140;;;;;;
Duration;24;remove ;139;;;;;;
Duration;97;remove ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;21;remove ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;47;remove ;136;;;;;;
Duration;9;insert ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;8;insert ;138;;;;;;
Duration;8;insert ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;8;tryFind ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;6;tryFind ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;67;remove ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;8;tryFind ;138;;;;;;
Duration;8;tryFind ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;35;remove ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;57;remove ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;9;insert ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;25;remove ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;34;remove ;135;;;;;;
Duration;29;remove ;134;;;;;;
Duration;9;tryFind ;134;;;;;;
Duration;7;tryFind ;134;;;;;;
Duration;7;tryFind ;134;;;;;;
Duration;48;remove ;133;;;;;;
Duration;8;insert ;134;;;;;;
Duration;8;tryFind ;134;;;;;;
Duration;7;tryFind ;134;;;;;;
Duration;8;insert ;135;;;;;;
Duration;7;tryFind ;135;;;;;;
Duration;6;tryFind ;135;;;;;;
Duration;7;tryFind ;135;;;;;;
Duration;7;tryFind ;135;;;;;;
Duration;7;tryFind ;135;;;;;;
Duration;7;tryFind ;135;;;;;;
Duration;7;tryFind ;135;;;;;;
Duration;7;tryFind ;135;;;;;;
Duration;7;tryFind ;135;;;;;;
Duration;17;remove ;134;;;;;;
Duration;7;tryFind ;134;;;;;;
Duration;7;tryFind ;134;;;;;;
Duration;48;remove ;133;;;;;;
Duration;7;tryFind ;133;;;;;;
Duration;7;tryFind ;133;;;;;;
Duration;10;insert ;134;;;;;;
Duration;66;remove ;133;;;;;;
Duration;10;insert ;134;;;;;;
Duration;24;remove ;133;;;;;;
Duration;7;tryFind ;133;;;;;;
Duration;7;tryFind ;133;;;;;;
Duration;7;tryFind ;133;;;;;;
Duration;7;tryFind ;133;;;;;;
Duration;8;insert ;134;;;;;;
Duration;7;tryFind ;134;;;;;;
Duration;7;tryFind ;134;;;;;;
Duration;8;tryFind ;134;;;;;;
Duration;7;tryFind ;134;;;;;;
Duration;8;insert ;135;;;;;;
Duration;94;remove ;134;;;;;;
Duration;8;insert ;135;;;;;;
Duration;7;tryFind ;135;;;;;;
Duration;93;remove ;134;;;;;;
Duration;10;insert ;135;;;;;;
Duration;6;tryFind ;135;;;;;;
Duration;6;tryFind ;135;;;;;;
Duration;7;tryFind ;135;;;;;;
Duration;24;remove ;134;;;;;;
Duration;7;tryFind ;134;;;;;;
Duration;7;tryFind ;134;;;;;;
Duration;9;insert ;135;;;;;;
Duration;7;tryFind ;135;;;;;;
Duration;7;tryFind ;135;;;;;;
Duration;8;tryFind ;135;;;;;;
Duration;8;insert ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;49;remove ;135;;;;;;
Duration;7;tryFind ;135;;;;;;
Duration;8;insert ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;8;insert ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;9;insert ;138;;;;;;
Duration;6;tryFind ;138;;;;;;
Duration;6;tryFind ;138;;;;;;
Duration;9;tryFind ;138;;;;;;
Duration;8;insert ;139;;;;;;
Duration;61;remove ;138;;;;;;
Duration;8;insert ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;9;insert ;140;;;;;;
Duration;7;tryFind ;140;;;;;;
Duration;97;remove ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;9;tryFind ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;8;tryFind ;139;;;;;;
Duration;78;remove ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;46;remove ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;10;insert ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;80;remove ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;8;insert ;138;;;;;;
Duration;8;insert ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;8;insert ;140;;;;;;
Duration;8;tryFind ;140;;;;;;
Duration;16;remove ;139;;;;;;
Duration;56;remove ;138;;;;;;
Duration;8;tryFind ;138;;;;;;
Duration;63;remove ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;73;remove ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;8;tryFind ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;8;tryFind ;136;;;;;;
Duration;9;insert ;137;;;;;;
Duration;9;insert ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;9;insert ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;11;insert ;140;;;;;;
Duration;11;remove ;139;;;;;;
Duration;7;tryFind ;139;;;;;;
Duration;52;remove ;138;;;;;;
Duration;10;insert ;139;;;;;;
Duration;21;remove ;138;;;;;;
Duration;23;remove ;137;;;;;;
Duration;8;tryFind ;137;;;;;;
Duration;17;remove ;136;;;;;;
Duration;8;tryFind ;136;;;;;;
Duration;8;tryFind ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;9;insert ;137;;;;;;
Duration;20;tryFind ;137;;;;;;
Duration;8;insert ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;7;tryFind ;138;;;;;;
Duration;90;remove ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;65;remove ;136;;;;;;
Duration;8;insert ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;7;tryFind ;137;;;;;;
Duration;90;remove ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;7;tryFind ;136;;;;;;
Duration;98;remove ;135;;;;;;
Duration;7;tryFind ;135;;;;;;
Duration;7;tryFind ;135;;;;;;
Duration;20;tryFind ;135;;;;;;
Duration;7;tryFind ;135;;;;;;
Duration;7;tryFind ;135;;;;;;
Duration;7;tryFind ;135;;;;;;
Duration;7;tryFind ;135;;;;;;
Duration;82;remove ;134;;;;;;
Duration;7;tryFind ;134;;;;;;
Duration;7;tryFind ;134;;;;;;
Duration;7;tryFind ;134;;;;;;
Duration;22;remove ;133;;;;;;
Duration;8;insert ;134;;;;;;
Duration;8;insert ;135;;;;;;
Duration;64;remove ;134;;;;;;
Duration;8;tryFind ;134;;;;;;
Duration;15;remove ;133;;;;;;
Duration;75;remove ;132;;;;;;
Duration;7;tryFind ;132;;;;;;
Duration;8;insert ;133;;;;;;
Duration;7;tryFind ;133;;;;;;
Duration;7;tryFind ;133;;;;;;
Duration;36;remove ;132;;;;;;
Duration;9;insert ;133;;;;;;
Duration;11;remove ;132;;;;;;
Duration;8;insert ;133;;;;;;
Duration;7;tryFind ;133;;;;;;
Duration;7;tryFind ;133;;;;;;
Duration;6;tryFind ;133;;;;;;
Duration;18;remove ;132;;;;;;
Duration;21;remove ;131;;;;;;
Duration;65;remove ;130;;;;;;
Duration;7;tryFind ;130;;;;;;
Duration;7;tryFind ;130;;;;;;
Duration;7;tryFind ;130;;;;;;
Duration;7;tryFind ;130;;;;;;
Duration;7;tryFind ;130;;;;;;
Duration;49;remove ;129;;;;;;
Duration;7;tryFind ;129;;;;;;
Duration;7;tryFind ;129;;;;;;
Duration;7;tryFind ;129;;;;;;
Duration;7;tryFind ;129;;;;;;
Duration;7;tryFind ;129;;;;;;
Duration;7;tryFind ;129;;;;;;
Duration;7;tryFind ;129;;;;;;
Duration;7;tryFind ;129;;;;;;
Duration;8;insert ;130;;;;;;
Duration;8;insert ;131;;;;;;
Duration;14;remove ;130;;;;;;
Duration;42;remove ;129;;;;;;
Duration;7;tryFind ;129;;;;;;
Duration;7;tryFind ;129;;;;;;
Duration;26;insert ;130;;;;;;
Duration;18;tryFind ;130;;;;;;
Duration;10;insert ;131;;;;;;
Duration;9;insert ;132;;;;;;
Duration;7;tryFind ;132;;;;;;
Duration;7;tryFind ;132;;;;;;
Duration;7;tryFind ;132;;;;;;
Duration;19;remove ;131;;;;;;
Duration;8;insert ;132;;;;;;
Duration;40;remove ;131;;;;;;
Duration;104;remove ;130;;;;;;
Duration;7;tryFind ;130;;;;;;
Duration;7;tryFind ;130;;;;;;
Duration;42;remove ;129;;;;;;
Duration;34;remove ;128;;;;;;
Duration;9;insert ;129;;;;;;
Duration;7;tryFind ;129;;;;;;
Duration;7;tryFind ;129;;;;;;
Duration;8;tryFind ;129;;;;;;
Duration;8;insert ;130;;;;;;
Duration;7;tryFind ;130;;;;;;
Duration;68;remove ;129;;;;;;
Duration;88;remove ;128;;;;;;
Duration;67;remove ;127;;;;;;
Duration;9;insert ;128;;;;;;
Duration;7;tryFind ;128;;;;;;
Duration;63;remove ;127;;;;;;
Duration;50;remove ;126;;;;;;
Duration;8;insert ;127;;;;;;
Duration;25;remove ;126;;;;;;
Duration;8;insert ;127;;;;;;
Duration;7;tryFind ;127;;;;;;
Duration;7;tryFind ;127;;;;;;
Duration;7;tryFind ;127;;;;;;
Duration;8;insert ;128;;;;;;
Duration;45;remove ;127;;;;;;
Duration;7;tryFind ;127;;;;;;
Duration;8;insert ;128;;;;;;
Duration;7;tryFind ;128;;;;;;
Duration;54;remove ;127;;;;;;
Duration;8;insert ;128;;;;;;
Duration;7;tryFind ;128;;;;;;
Duration;31;remove ;127;;;;;;
Duration;8;tryFind ;127;;;;;;
Duration;17;remove ;126;;;;;;
Duration;7;tryFind ;126;;;;;;
Duration;7;tryFind ;126;;;;;;
Duration;7;tryFind ;126;;;;;;
Duration;32;remove ;125;;;;;;
Duration;7;tryFind ;125;;;;;;
Duration;7;tryFind ;125;;;;;;
Duration;66;remove ;124;;;;;;
Duration;7;tryFind ;124;;;;;;
Duration;7;tryFind ;124;;;;;;
Duration;7;tryFind ;124;;;;;;
Duration;8;tryFind ;124;;;;;;
Duration;69;remove ;123;;;;;;
Duration;7;tryFind ;123;;;;;;
Duration;9;insert ;124;;;;;;
Duration;7;tryFind ;124;;;;;;
Duration;7;tryFind ;124;;;;;;
Duration;7;tryFind ;124;;;;;;
Duration;7;tryFind ;124;;;;;;
Duration;6;tryFind ;124;;;;;;
Duration;31;remove ;123;;;;;;
Duration;10;insert ;124;;;;;;
Duration;34;remove ;123;;;;;;
Duration;7;tryFind ;123;;;;;;
Duration;25;remove ;122;;;;;;
Duration;16;remove ;121;;;;;;
Duration;7;tryFind ;121;;;;;;
Duration;7;tryFind ;121;;;;;;
Duration;7;tryFind ;121;;;;;;
Duration;7;tryFind ;121;;;;;;
Duration;54;remove ;120;;;;;;
Duration;6;tryFind ;120;;;;;;
Duration;8;insert ;121;;;;;;
Duration;74;remove ;120;;;;;;
Duration;7;tryFind ;120;;;;;;
Duration;8;insert ;121;;;;;;
Duration;6;tryFind ;121;;;;;;
Duration;7;tryFind ;121;;;;;;
Duration;9;insert ;122;;;;;;
Duration;8;insert ;123;;;;;;
Duration;7;tryFind ;123;;;;;;
Duration;8;tryFind ;123;;;;;;
Duration;8;insert ;124;;;;;;
Duration;7;tryFind ;124;;;;;;
Duration;7;tryFind ;124;;;;;;
Duration;7;tryFind ;124;;;;;;
Duration;8;insert ;125;;;;;;
Duration;29;remove ;124;;;;;;
Duration;8;tryFind ;124;;;;;;
Duration;7;tryFind ;124;;;;;;
Duration;7;tryFind ;124;;;;;;
Duration;7;tryFind ;124;;;;;;
Duration;8;insert ;125;;;;;;
Duration;8;insert ;126;;;;;;
Duration;7;tryFind ;126;;;;;;
Duration;7;tryFind ;126;;;;;;
Duration;7;tryFind ;126;;;;;;
Duration;7;tryFind ;126;;;;;;
Duration;8;insert ;127;;;;;;
Duration;8;tryFind ;127;;;;;;
Duration;7;tryFind ;127;;;;;;
Duration;7;tryFind ;127;;;;;;
Duration;7;tryFind ;127;;;;;;
Duration;7;tryFind ;127;;;;;;
Duration;71;remove ;126;;;;;;
Duration;7;tryFind ;126;;;;;;
Duration;7;tryFind ;126;;;;;;
Duration;7;tryFind ;126;;;;;;
Duration;7;tryFind ;126;;;;;;
Duration;10;remove ;125;;;;;;
Duration;5;tryFind ;125;;;;;;
Duration;7;tryFind ;125;;;;;;
Duration;7;tryFind ;125;;;;;;
Duration;7;tryFind ;125;;;;;;
Duration;7;tryFind ;125;;;;;;
Duration;7;tryFind ;125;;;;;;
Duration;8;tryFind ;125;;;;;;
Duration;8;insert ;126;;;;;;
Duration;7;tryFind ;126;;;;;;
Duration;84;remove ;125;;;;;;
Duration;8;insert ;126;;;;;;
Duration;7;tryFind ;126;;;;;;
Duration;7;tryFind ;126;;;;;;
Duration;71;remove ;125;;;;;;
Duration;7;tryFind ;125;;;;;;
Duration;7;tryFind ;125;;;;;;
Duration;69;remove ;124;;;;;;
Duration;7;tryFind ;124;;;;;;
Duration;56;remove ;123;;;;;;
Duration;85;remove ;122;;;;;;
Duration;84;remove ;121;;;;;;
Duration;9;insert ;122;;;;;;
Duration;7;tryFind ;122;;;;;;
Duration;8;insert ;123;;;;;;
Duration;33;remove ;122;;;;;;
Duration;65;remove ;121;;;;;;
Duration;89;remove ;120;;;;;;
Duration;9;insert ;121;;;;;;
Duration;7;tryFind ;121;;;;;;
Duration;7;tryFind ;121;;;;;;
Duration;7;tryFind ;121;;;;;;
Duration;8;insert ;122;;;;;;
Duration;7;tryFind ;122;;;;;;
Duration;7;tryFind ;122;;;;;;
Duration;7;tryFind ;122;;;;;;
Duration;10;insert ;123;;;;;;
Duration;7;tryFind ;123;;;;;;
Duration;7;tryFind ;123;;;;;;
Duration;7;tryFind ;123;;;;;;
Duration;11;remove ;122;;;;;;
Duration;8;insert ;123;;;;;;
Duration;7;tryFind ;123;;;;;;
Duration;7;tryFind ;123;;;;;;
Duration;7;tryFind ;123;;;;;;
Duration;7;tryFind ;123;;;;;;
Duration;7;tryFind ;123;;;;;;
Duration;7;tryFind ;123;;;;;;
Duration;70;remove ;122;;;;;;
Duration;60;remove ;121;;;;;;
Duration;8;insert ;122;;;;;;
Duration;8;insert ;123;;;;;;
Duration;10;insert ;124;;;;;;
Duration;7;tryFind ;124;;;;;;
Duration;7;tryFind ;124;;;;;;
Duration;7;tryFind ;124;;;;;;
Duration;7;tryFind ;124;;;;;;
Duration;15;remove ;123;;;;;;
Duration;17;remove ;122;;;;;;
Duration;7;tryFind ;122;;;;;;
Duration;7;tryFind ;122;;;;;;
Duration;67;remove ;121;;;;;;
Duration;7;tryFind ;121;;;;;;
Duration;7;tryFind ;121;;;;;;
Duration;10;insert ;122;;;;;;
Duration;8;insert ;123;;;;;;
Duration;7;tryFind ;123;;;;;;
Duration;7;tryFind ;123;;;;;;
Duration;7;tryFind ;123;;;;;;
Duration;7;tryFind ;123;;;;;;
Duration;7;tryFind ;123;;;;;;
Duration;7;tryFind ;123;;;;;;
Duration;8;insert ;124;;;;;;
Duration;8;insert ;125;;;;;;
Duration;7;tryFind ;125;;;;;;
Duration;8;tryFind ;125;;;;;;
Duration;7;tryFind ;125;;;;;;
Duration;40;remove ;124;;;;;;
Duration;48;remove ;123;;;;;;
Duration;9;insert ;124;;;;;;
Duration;7;tryFind ;124;;;;;;
Duration;7;tryFind ;124;;;;;;
Duration;37;remove ;123;;;;;;
Duration;7;tryFind ;123;;;;;;
Duration;83;remove ;122;;;;;;
Duration;7;tryFind ;122;;;;;;
Duration;9;insert ;123;;;;;;
Duration;8;insert ;124;;;;;;
Duration;30;remove ;123;;;;;;
Duration;7;tryFind ;123;;;;;;
Duration;8;tryFind ;123;;;;;;
Duration;8;insert ;124;;;;;;
Duration;7;tryFind ;124;;;;;;
Duration;8;insert ;125;;;;;;
Duration;12;insert ;126;;;;;;
Duration;8;insert ;127;;;;;;
Duration;7;tryFind ;127;;;;;;
Duration;6;tryFind ;127;;;;;;
Duration;8;tryFind ;127;;;;;;
Duration;7;tryFind ;127;;;;;;
Duration;7;tryFind ;127;;;;;;
Duration;7;tryFind ;127;;;;;;
Duration;7;tryFind ;127;;;;;;
Duration;8;insert ;128;;;;;;
Duration;7;tryFind ;128;;;;;;
Duration;7;tryFind ;128;;;;;;
Duration;7;tryFind ;128;;;;;;
Duration;7;tryFind ;128;;;;;;
Duration;67;remove ;127;;;;;;
Duration;7;tryFind ;127;;;;;;
Duration;7;tryFind ;127;;;;;;
Duration;7;tryFind ;127;;;;;;
Duration;7;tryFind ;127;;;;;;
Duration;8;insert ;128;;;;;;
Duration;8;tryFind ;128;;;;;;
Duration;7;tryFind ;128;;;;;;
Duration;7;tryFind ;128;;;;;;
Duration;7;tryFind ;128;;;;;;
Duration;7;tryFind ;128;;;;;;
Duration;7;tryFind ;128;;;;;;
